date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
,,10,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,345.0
,,6,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,351.0
,,14,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,365.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,370.0
,,8,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,378.0
,,12,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,390.0
,,38,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,428.0
,,29,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,457.0
,,13,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,470.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,475.0
,,32,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,507.0
,,12,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,519.0
,,38,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,557.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,575.0
,,1,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,576.0
,,45,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,621.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,639.0
,,16,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,655.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,660.0
,,10,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,670.0
,,46,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,716.0
,,47,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,763.0
,,14,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,777.0
,,7,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,784.0
,,9,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,793.0
,,9,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,802.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,807.0
,,48,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,855.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,860.0
,,8,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,868.0
,,10,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,878.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,880.0
,,10,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,890.0
,,11,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,901.0
,,8,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,909.0
,,49,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,958.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,960.0
,,13,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,973.0
,,5,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,978.0
,,8,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,986.0
,,3,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,989.0
,,49,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1038.0
,,43,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1081.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1083.0
,,37,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1120.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1138.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1140.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1158.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1176.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1194.0
,,19,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1213.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1231.0
,,18,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1249.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1251.0
,,44,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1295.0
,,50,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1345.0
,,42,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1387.0
,,51,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1438.0
,,52,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1490.0
,,41,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1531.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1533.0
,,53,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1586.0
,,25,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1611.0
,,2,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1613.0
,,31,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1644.0
,,54,,,Unknown,,cid:50)(cid:46)(cid:12)(cid:2)(cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:48)(cid:46)(cid:3)(cid:12)(cid:13)(cid:5)(cid:2)(cid:14)(cid:46)(cid:2)(cid:28)(cid:5)(cid:3)(cid:10)(cid:5)(cid:2)(cid:64)(cid:46)(cid:4)(cid:12)(cid:2)(cid:28)(cid:3,,1698.0
